reservorio,anio,mes,volumen_000m3,periodo
PI,1991.0,10,,199110
PI,1992.0,10,,199210
PI,1993.0,10,,199310
PI,1994.0,10,,199410
PI,1995.0,10,,199510
PI,1996.0,10,,199610
PI,1997.0,10,,199710
PI,1998.0,10,,199810
PI,1999.0,10,,199910
PI,2000.0,10,,200010
PI,2001.0,10,,200110
PI,2002.0,10,,200210
PI,2003.0,10,,200310
PI,2004.0,10,,200410
PI,2005.0,10,,200510
PI,2006.0,10,12845.93667,200610
PI,2007.0,10,33548.62005,200710
PI,2008.0,10,80.472,200810
PI,2009.0,10,16537.30635435995,200910
PI,2010.0,10,38502.40789074888,201010
PI,2011.0,10,65295.080434718046,201110
PI,2012.0,10,61662.44133010996,201210
PI,2013.0,10,27015.633307840173,201310
PI,2014.0,10,388.3950280900097,201410
PI,2015.0,10,39821.426770441925,201510
PI,2016.0,10,49061.40206448147,201610
PI,2017.0,10,54064.6613960425,201710
PI,2018.0,10,48599.89764104177,201810
PI,2019.0,10,50471.84254960113,201910
PI,2020.0,10,33581.44049274058,202010
PI,2021.0,10,60049.2294251909,202110
PI,2022.0,10,42944.2815051599,202210
PI,2023.0,10,21696.847933110625,202310
PI,2024.0,10,67138.9422260804,202410
PI,2025.0,10,76980.35958927925,202510
PI,1968.0,11,,196811
PI,1969.0,11,21400.0,196911
PI,1970.0,11,53400.0,197011
PI,1971.0,11,6580.0,197111
PI,1972.0,11,,197211
PI,1973.0,11,,197311
PI,1974.0,11,,197411
PI,1975.0,11,,197511
PI,1976.0,11,,197611
PI,1977.0,11,,197711
PI,1978.0,11,,197811
PI,1979.0,11,,197911
PI,1980.0,11,,198011
PI,1981.0,11,,198111
PI,1982.0,11,,198211
PI,1983.0,11,,198311
PI,1984.0,11,,198411
PI,1985.0,11,,198511
PI,1986.0,11,,198611
PI,1987.0,11,,198711
PI,1988.0,11,,198811
PI,1989.0,11,,198911
PI,1990.0,11,,199011
PI,1991.0,11,,199111
PI,1992.0,11,,199211
PI,1993.0,11,,199311
PI,1994.0,11,,199411
PI,1995.0,11,,199511
PI,1996.0,11,,199611
PI,1997.0,11,,199711
PI,1998.0,11,,199811
PI,1999.0,11,,199911
PI,2000.0,11,,200011
PI,2001.0,11,,200111
PI,2002.0,11,,200211
PI,2003.0,11,,200311
PI,2004.0,11,,200411
PI,2005.0,11,,200511
PI,2006.0,11,1213.2853,200611
PI,2007.0,11,31938.942219999997,200711
PI,2008.0,11,86.457,200811
PI,2009.0,11,16450.094451400488,200911
PI,2010.0,11,23390.782669240438,201011
PI,2011.0,11,45088.61416400196,201111
PI,2012.0,11,56148.994973735054,201211
PI,2013.0,11,1798.7074405746814,201311
PI,2014.0,11,277.9951494298985,201411
PI,2015.0,11,32591.783328299396,201511
PI,2016.0,11,39500.7765075,201611
PI,2017.0,11,40922.79071705807,201711
PI,2018.0,11,47950.242496200146,201811
PI,2019.0,11,37873.989936298756,201911
PI,2020.0,11,33057.50434685973,202011
PI,2021.0,11,48584.3413121586,202111
PI,2022.0,11,29845.4379855616,202211
PI,2023.0,11,16486.991794958853,202311
PI,2024.0,11,56498.20369355909,202411
PI,2025.0,11,68272.21214767729,202511
PI,1968.0,12,,196812
PI,1969.0,12,9540.0,196912
PI,1970.0,12,36600.0,197012
PI,1971.0,12,0.0,197112
PI,1972.0,12,,197212
PI,1973.0,12,,197312
PI,1974.0,12,,197412
PI,1975.0,12,,197512
PI,1976.0,12,,197612
PI,1977.0,12,,197712
PI,1978.0,12,,197812
PI,1979.0,12,,197912
PI,1980.0,12,,198012
PI,1981.0,12,,198112
PI,1982.0,12,,198212
PI,1983.0,12,,198312
PI,1984.0,12,,198412
PI,1985.0,12,,198512
PI,1986.0,12,,198612
PI,1987.0,12,,198712
PI,1988.0,12,,198812
PI,1989.0,12,,198912
PI,1990.0,12,,199012
PI,1991.0,12,,199112
PI,1992.0,12,,199212
PI,1993.0,12,,199312
PI,1994.0,12,,199412
PI,1995.0,12,,199512
PI,1996.0,12,,199612
PI,1997.0,12,,199712
PI,1998.0,12,,199812
PI,1999.0,12,,199912
PI,2000.0,12,,200012
PI,2001.0,12,,200112
PI,2002.0,12,,200212
PI,2003.0,12,,200312
PI,2004.0,12,,200412
PI,2005.0,12,,200512
PI,2006.0,12,1148.115,200612
PI,2007.0,12,30303.89895,200712
PI,2008.0,12,271.344,200812
PI,2009.0,12,9185.020273599222,200912
PI,2010.0,12,20313.37392115091,201012
PI,2011.0,12,30803.747274898185,201112
PI,2012.0,12,52494.16530399811,201212
PI,2013.0,12,0.0,201312
PI,2014.0,12,187.5470560702225,201412
PI,2015.0,12,23176.11981880123,201512
PI,2016.0,12,31177.98737909879,201612
PI,2017.0,12,32579.308658160633,201712
PI,2018.0,12,36265.59153539882,201812
PI,2019.0,12,25834.926352318304,201912
PI,2020.0,12,22638.180765991066,202012
PI,2021.0,12,36458.950905998245,202112
PI,2022.0,12,27659.8486185484,202212
PI,2023.0,12,13085.3205890211,202312
PI,2024.0,12,43515.876452138036,202412
PI,2025.0,12,,202512
CH,1968.0,01,,196801
CH,1969.0,01,33600.0,196901
CH,1970.0,01,37000.0,197001
CH,1971.0,01,38760.0,197101
CH,1972.0,01,,197201
CH,1973.0,01,,197301
CH,1974.0,01,,197401
CH,1975.0,01,,197501
CH,1976.0,01,,197601
CH,1977.0,01,,197701
CH,1978.0,01,,197801
CH,1979.0,01,,197901
CH,1980.0,01,,198001
CH,1981.0,01,,198101
CH,1982.0,01,,198201
CH,1983.0,01,,198301
CH,1984.0,01,,198401
CH,1985.0,01,,198501
CH,1986.0,01,,198601
CH,1987.0,01,,198701
CH,1988.0,01,,198801
CH,1989.0,01,,198901
CH,1990.0,01,,199001
CH,1991.0,01,,199101
CH,1992.0,01,,199201
CH,1993.0,01,,199301
CH,1994.0,01,,199401
CH,1995.0,01,,199501
CH,1996.0,01,,199601
CH,1997.0,01,,199701
CH,1998.0,01,,199801
CH,1999.0,01,,199901
CH,2000.0,01,,200001
CH,2001.0,01,,200101
CH,2002.0,01,,200201
CH,2003.0,01,,200301
CH,2004.0,01,,200401
CH,2005.0,01,,200501
CH,2006.0,01,,200601
CH,2007.0,01,,200701
CH,2008.0,01,,200801
CH,2009.0,01,2468.4210527599007,200901
CH,2010.0,01,17274.999999998723,201001
CH,2011.0,01,3352.6315790801104,201101
CH,2012.0,01,24809.28571599867,201201
CH,2013.0,01,20500.0,201301
CH,2014.0,01,13600.0,201401
CH,2015.0,01,3163.8157895201066,201501
CH,2016.0,01,4875.0,201601
CH,2017.0,01,7374.999998000945,201701
CH,2018.0,01,13175.0,201801
CH,2019.0,01,3712.5,201901
CH,2020.0,01,13799.999999999432,202001
CH,2021.0,01,22305.35714499801,202101
CH,2022.0,01,11874.999999999147,202201
CH,2023.0,01,4275.0,202301
CH,2024.0,01,15587.499999999147,202401
CH,2025.0,01,9287.499999999147,202501
CH,1968.0,02,,196802
CH,1969.0,02,46760.0,196902
CH,1970.0,02,58300.0,197002
CH,1971.0,02,77460.0,197102
CH,1972.0,02,,197202
CH,1973.0,02,,197302
CH,1974.0,02,,197402
CH,1975.0,02,,197502
CH,1976.0,02,,197602
CH,1977.0,02,,197702
CH,1978.0,02,,197802
CH,1979.0,02,,197902
CH,1980.0,02,,198002
CH,1981.0,02,,198102
CH,1982.0,02,,198202
CH,1983.0,02,,198302
CH,1984.0,02,,198402
CH,1985.0,02,,198502
CH,1986.0,02,,198602
CH,1987.0,02,,198702
CH,1988.0,02,,198802
CH,1989.0,02,,198902
CH,1990.0,02,,199002
CH,1991.0,02,,199102
CH,1992.0,02,,199202
CH,1993.0,02,,199302
CH,1994.0,02,,199402
CH,1995.0,02,,199502
CH,1996.0,02,,199602
CH,1997.0,02,,199702
CH,1998.0,02,,199802
CH,1999.0,02,,199902
CH,2000.0,02,,200002
CH,2001.0,02,,200102
CH,2002.0,02,,200202
CH,2003.0,02,,200302
CH,2004.0,02,,200402
CH,2005.0,02,,200502
CH,2006.0,02,,200602
CH,2007.0,02,,200702
CH,2008.0,02,,200802
CH,2009.0,02,6083.333331999998,200902
CH,2010.0,02,21734.285716000006,201002
CH,2011.0,02,23901.42857400267,201102
CH,2012.0,02,25263.214286996674,201202
CH,2013.0,02,25950.0,201302
CH,2014.0,02,10112.500000001706,201402
CH,2015.0,02,7083.333331001655,201502
CH,2016.0,02,13275.0,201602
CH,2017.0,02,11387.499999998721,201702
CH,2018.0,02,21040.0,201802
CH,2019.0,02,26650.0,201902
CH,2020.0,02,28500.0,202002
CH,2021.0,02,21968.57143200001,202102
CH,2022.0,02,15399.999999999147,202202
CH,2023.0,02,11949.9999999991,202302
CH,2024.0,02,19240.0,202402
CH,2025.0,02,26000.0,202502
CH,1968.0,03,,196803
CH,1969.0,03,53820.0,196903
CH,1970.0,03,79400.0,197003
CH,1971.0,03,94520.0,197103
CH,1972.0,03,,197203
CH,1973.0,03,,197303
CH,1974.0,03,,197403
CH,1975.0,03,,197503
CH,1976.0,03,,197603
CH,1977.0,03,,197703
CH,1978.0,03,,197803
CH,1979.0,03,,197903
CH,1980.0,03,,198003
CH,1981.0,03,,198103
CH,1982.0,03,,198203
CH,1983.0,03,,198303
CH,1984.0,03,,198403
CH,1985.0,03,,198503
CH,1986.0,03,,198603
CH,1987.0,03,,198703
CH,1988.0,03,,198803
CH,1989.0,03,,198903
CH,1990.0,03,,199003
CH,1991.0,03,,199103
CH,1992.0,03,,199203
CH,1993.0,03,,199303
CH,1994.0,03,,199403
CH,1995.0,03,,199503
CH,1996.0,03,,199603
CH,1997.0,03,,199703
CH,1998.0,03,,199803
CH,1999.0,03,,199903
CH,2000.0,03,,200003
CH,2001.0,03,,200103
CH,2002.0,03,,200203
CH,2003.0,03,,200303
CH,2004.0,03,,200403
CH,2005.0,03,,200503
CH,2006.0,03,,200603
CH,2007.0,03,,200703
CH,2008.0,03,,200803
CH,2009.0,03,15249.999999999147,200903
CH,2010.0,03,24574.999999998665,201003
CH,2011.0,03,25600.0,201103
CH,2012.0,03,27050.0,201203
CH,2013.0,03,26300.0,201303
CH,2014.0,03,12550.0,201403
CH,2015.0,03,16000.000000001706,201503
CH,2016.0,03,14274.99999999858,201603
CH,2017.0,03,17900.0,201703
CH,2018.0,03,26350.0,201803
CH,2019.0,03,27300.0,201903
CH,2020.0,03,27650.0,202003
CH,2021.0,03,20500.0,202103
CH,2022.0,03,18700.0,202203
CH,2023.0,03,18000.0,202303
CH,2024.0,03,26700.0,202403
CH,2025.0,03,26900.0,202503
CH,1968.0,04,,196804
CH,1969.0,04,55600.0,196904
CH,1970.0,04,85700.0,197004
CH,1971.0,04,94260.0,197104
CH,1972.0,04,,197204
CH,1973.0,04,,197304
CH,1974.0,04,,197404
CH,1975.0,04,,197504
CH,1976.0,04,,197604
CH,1977.0,04,,197704
CH,1978.0,04,,197804
CH,1979.0,04,,197904
CH,1980.0,04,,198004
CH,1981.0,04,,198104
CH,1982.0,04,,198204
CH,1983.0,04,,198304
CH,1984.0,04,,198404
CH,1985.0,04,,198504
CH,1986.0,04,,198604
CH,1987.0,04,,198704
CH,1988.0,04,,198804
CH,1989.0,04,,198904
CH,1990.0,04,,199004
CH,1991.0,04,,199104
CH,1992.0,04,,199204
CH,1993.0,04,,199304
CH,1994.0,04,,199404
CH,1995.0,04,,199504
CH,1996.0,04,,199604
CH,1997.0,04,,199704
CH,1998.0,04,,199804
CH,1999.0,04,,199904
CH,2000.0,04,,200004
CH,2001.0,04,,200104
CH,2002.0,04,,200204
CH,2003.0,04,,200304
CH,2004.0,04,,200404
CH,2005.0,04,,200504
CH,2006.0,04,,200604
CH,2007.0,04,,200704
CH,2008.0,04,,200804
CH,2009.0,04,16487.500000002987,200904
CH,2010.0,04,24926.428573998674,201004
CH,2011.0,04,25600.0,201104
CH,2012.0,04,26700.0,201204
CH,2013.0,04,17462.499999998723,201304
CH,2014.0,04,13725.000000000284,201404
CH,2015.0,04,19040.0,201504
CH,2016.0,04,16487.500000002987,201604
CH,2017.0,04,21040.0,201704
CH,2018.0,04,26100.0,201804
CH,2019.0,04,26050.0,201904
CH,2020.0,04,25556.07143199668,202004
CH,2021.0,04,26150.0,202104
CH,2022.0,04,20440.0,202204
CH,2023.0,04,20900.0,202304
CH,2024.0,04,25900.0,202404
CH,2025.0,04,26150.0,202504
CH,1968.0,05,,196805
CH,1969.0,05,53500.0,196905
CH,1970.0,05,86580.0,197005
CH,1971.0,05,87040.0,197105
CH,1972.0,05,,197205
CH,1973.0,05,,197305
CH,1974.0,05,,197405
CH,1975.0,05,,197505
CH,1976.0,05,,197605
CH,1977.0,05,,197705
CH,1978.0,05,,197805
CH,1979.0,05,,197905
CH,1980.0,05,,198005
CH,1981.0,05,,198105
CH,1982.0,05,,198205
CH,1983.0,05,,198305
CH,1984.0,05,,198405
CH,1985.0,05,,198505
CH,1986.0,05,,198605
CH,1987.0,05,,198705
CH,1988.0,05,,198805
CH,1989.0,05,,198905
CH,1990.0,05,,199005
CH,1991.0,05,,199105
CH,1992.0,05,,199205
CH,1993.0,05,,199305
CH,1994.0,05,,199405
CH,1995.0,05,,199505
CH,1996.0,05,,199605
CH,1997.0,05,,199705
CH,1998.0,05,,199805
CH,1999.0,05,,199905
CH,2000.0,05,,200005
CH,2001.0,05,,200105
CH,2002.0,05,,200205
CH,2003.0,05,,200305
CH,2004.0,05,,200405
CH,2005.0,05,,200505
CH,2006.0,05,,200605
CH,2007.0,05,,200705
CH,2008.0,05,,200805
CH,2009.0,05,16450.000000002987,200905
CH,2010.0,05,14024.999999999432,201005
CH,2011.0,05,25600.0,201105
CH,2012.0,05,26150.0,201205
CH,2013.0,05,4775.0,201305
CH,2014.0,05,14099.999999999432,201405
CH,2015.0,05,19620.0,201505
CH,2016.0,05,16675.000000002987,201605
CH,2017.0,05,22305.35714499801,201705
CH,2018.0,05,25750.0,201805
CH,2019.0,05,25556.07143199668,201905
CH,2020.0,05,10225.000000001706,202005
CH,2021.0,05,25950.0,202105
CH,2022.0,05,20860.0,202205
CH,2023.0,05,22012.499999998,202305
CH,2024.0,05,25750.0,202405
CH,2025.0,05,25900.0,202505
CH,1968.0,06,,196806
CH,1969.0,06,51800.0,196906
CH,1970.0,06,86580.0,197006
CH,1971.0,06,71300.0,197106
CH,1972.0,06,,197206
CH,1973.0,06,,197306
CH,1974.0,06,,197406
CH,1975.0,06,,197506
CH,1976.0,06,,197606
CH,1977.0,06,,197706
CH,1978.0,06,,197806
CH,1979.0,06,,197906
CH,1980.0,06,,198006
CH,1981.0,06,,198106
CH,1982.0,06,,198206
CH,1983.0,06,,198306
CH,1984.0,06,,198406
CH,1985.0,06,,198506
CH,1986.0,06,,198606
CH,1987.0,06,,198706
CH,1988.0,06,,198806
CH,1989.0,06,,198906
CH,1990.0,06,,199006
CH,1991.0,06,,199106
CH,1992.0,06,,199206
CH,1993.0,06,,199306
CH,1994.0,06,,199406
CH,1995.0,06,,199506
CH,1996.0,06,,199606
CH,1997.0,06,,199706
CH,1998.0,06,,199806
CH,1999.0,06,,199906
CH,2000.0,06,,200006
CH,2001.0,06,,200106
CH,2002.0,06,,200206
CH,2003.0,06,,200306
CH,2004.0,06,,200406
CH,2005.0,06,,200506
CH,2006.0,06,,200606
CH,2007.0,06,,200706
CH,2008.0,06,,200806
CH,2009.0,06,16412.500000002987,200906
CH,2010.0,06,3467.76315808011,201006
CH,2011.0,06,25600.0,201106
CH,2012.0,06,26000.0,201206
CH,2013.0,06,7333.333332000946,201306
CH,2014.0,06,14537.5,201406
CH,2015.0,06,13175.0,201506
CH,2016.0,06,17050.00000000085,201606
CH,2017.0,06,22935.000003001343,201706
CH,2018.0,06,25750.0,201806
CH,2019.0,06,6833.33333000047,201906
CH,2020.0,06,4500.0,202006
CH,2021.0,06,25800.0,202106
CH,2022.0,06,15249.999999999147,202206
CH,2023.0,06,22700.7142870013,202306
CH,2024.0,06,25750.0,202406
CH,2025.0,06,25950.0,202506
CH,1968.0,07,,196807
CH,1969.0,07,51300.0,196907
CH,1970.0,07,85460.0,197007
CH,1971.0,07,57740.0,197107
CH,1972.0,07,,197207
CH,1973.0,07,,197307
CH,1974.0,07,,197407
CH,1975.0,07,,197507
CH,1976.0,07,,197607
CH,1977.0,07,,197707
CH,1978.0,07,,197807
CH,1979.0,07,,197907
CH,1980.0,07,,198007
CH,1981.0,07,,198107
CH,1982.0,07,,198207
CH,1983.0,07,,198307
CH,1984.0,07,,198407
CH,1985.0,07,,198507
CH,1986.0,07,,198607
CH,1987.0,07,,198707
CH,1988.0,07,,198807
CH,1989.0,07,,198907
CH,1990.0,07,,199007
CH,1991.0,07,,199107
CH,1992.0,07,,199207
CH,1993.0,07,,199307
CH,1994.0,07,,199407
CH,1995.0,07,,199507
CH,1996.0,07,,199607
CH,1997.0,07,,199707
CH,1998.0,07,,199807
CH,1999.0,07,,199907
CH,2000.0,07,,200007
CH,2001.0,07,,200107
CH,2002.0,07,,200207
CH,2003.0,07,,200307
CH,2004.0,07,,200407
CH,2005.0,07,,200507
CH,2006.0,07,,200607
CH,2007.0,07,,200707
CH,2008.0,07,,200807
CH,2009.0,07,16750.00000000085,200907
CH,2010.0,07,1146.71052643979,201007
CH,2011.0,07,25600.0,201107
CH,2012.0,07,25950.0,201207
CH,2013.0,07,10112.500000001706,201307
CH,2014.0,07,15099.999999997868,201407
CH,2015.0,07,5375.0,201507
CH,2016.0,07,17462.499999998723,201607
CH,2017.0,07,23447.50000300467,201707
CH,2018.0,07,25800.0,201807
CH,2019.0,07,3787.5,201907
CH,2020.0,07,5737.5,202007
CH,2021.0,07,21360.0,202107
CH,2022.0,07,1197.3684211997925,202207
CH,2023.0,07,23271.785716004666,202307
CH,2024.0,07,25650.0,202407
CH,2025.0,07,25900.0,202507
CH,1968.0,08,,196808
CH,1969.0,08,50400.0,196908
CH,1970.0,08,78440.0,197008
CH,1971.0,08,44000.0,197108
CH,1972.0,08,,197208
CH,1973.0,08,,197308
CH,1974.0,08,,197408
CH,1975.0,08,,197508
CH,1976.0,08,,197608
CH,1977.0,08,,197708
CH,1978.0,08,,197808
CH,1979.0,08,,197908
CH,1980.0,08,,198008
CH,1981.0,08,,198108
CH,1982.0,08,,198208
CH,1983.0,08,,198308
CH,1984.0,08,,198408
CH,1985.0,08,,198508
CH,1986.0,08,,198608
CH,1987.0,08,,198708
CH,1988.0,08,,198808
CH,1989.0,08,,198908
CH,1990.0,08,,199008
CH,1991.0,08,,199108
CH,1992.0,08,,199208
CH,1993.0,08,,199308
CH,1994.0,08,,199408
CH,1995.0,08,,199508
CH,1996.0,08,,199608
CH,1997.0,08,,199708
CH,1998.0,08,,199808
CH,1999.0,08,,199908
CH,2000.0,08,,200008
CH,2001.0,08,,200108
CH,2002.0,08,,200208
CH,2003.0,08,,200308
CH,2004.0,08,,200408
CH,2005.0,08,,200508
CH,2006.0,08,,200608
CH,2007.0,08,,200708
CH,2008.0,08,,200808
CH,2009.0,08,16525.000000002987,200908
CH,2010.0,08,1906.578947440003,201008
CH,2011.0,08,25600.0,201108
CH,2012.0,08,25800.0,201208
CH,2013.0,08,12074.999999999147,201308
CH,2014.0,08,5887.5,201408
CH,2015.0,08,6125.0,201508
CH,2016.0,08,15099.999999997868,201608
CH,2017.0,08,22363.92857399801,201708
CH,2018.0,08,25263.214286996674,201808
CH,2019.0,08,4450.0,201908
CH,2020.0,08,6458.333330999287,202008
CH,2021.0,08,14650.0,202108
CH,2022.0,08,138.15789480000004,202208
CH,2023.0,08,23447.5000030047,202308
CH,2024.0,08,25380.357144996677,202408
CH,2025.0,08,25700.0,202508
CH,1968.0,09,,196809
CH,1969.0,09,45100.0,196909
CH,1970.0,09,73120.0,197009
CH,1971.0,09,31100.0,197109
CH,1972.0,09,,197209
CH,1973.0,09,,197309
CH,1974.0,09,,197409
CH,1975.0,09,,197509
CH,1976.0,09,,197609
CH,1977.0,09,,197709
CH,1978.0,09,,197809
CH,1979.0,09,,197909
CH,1980.0,09,,198009
CH,1981.0,09,,198109
CH,1982.0,09,,198209
CH,1983.0,09,,198309
CH,1984.0,09,,198409
CH,1985.0,09,,198509
CH,1986.0,09,,198609
CH,1987.0,09,,198709
CH,1988.0,09,,198809
CH,1989.0,09,,198909
CH,1990.0,09,,199009
CH,1991.0,09,,199109
CH,1992.0,09,,199209
CH,1993.0,09,,199309
CH,1994.0,09,,199409
CH,1995.0,09,,199509
CH,1996.0,09,,199609
CH,1997.0,09,,199709
CH,1998.0,09,,199809
CH,1999.0,09,,199909
CH,2000.0,09,,200009
CH,2001.0,09,,200109
CH,2002.0,09,,200209
CH,2003.0,09,,200309
CH,2004.0,09,,200409
CH,2005.0,09,,200509
CH,2006.0,09,,200609
CH,2007.0,09,,200709
CH,2008.0,09,,200809
CH,2009.0,09,16075.000000001706,200909
CH,2010.0,09,2542.105263319902,201009
CH,2011.0,09,25204.642857996674,201109
CH,2012.0,09,24531.071432000674,201209
CH,2013.0,09,12625.0,201309
CH,2014.0,09,2169.078947560008,201409
CH,2015.0,09,6520.8333299992855,201509
CH,2016.0,09,14912.499999997868,201609
CH,2017.0,09,19580.0,201709
CH,2018.0,09,15512.499999999147,201809
CH,2019.0,09,4787.5,201909
CH,2020.0,09,6812.49999700047,202009
CH,2021.0,09,5900.0,202109
CH,2022.0,09,124.34210532000004,202209
CH,2023.0,09,19620.0,202309
CH,2024.0,09,18660.0,202409
CH,2025.0,09,25750.0,202509
CH,1968.0,10,,196810
CH,1969.0,10,34000.0,196910
CH,1970.0,10,65380.0,197010
CH,1971.0,10,17680.0,197110
CH,1972.0,10,,197210
CH,1973.0,10,,197310
CH,1974.0,10,,197410
CH,1975.0,10,,197510
CH,1976.0,10,,197610
CH,1977.0,10,,197710
CH,1978.0,10,,197810
CH,1979.0,10,,197910
CH,1980.0,10,,198010
CH,1981.0,10,,198110
CH,1982.0,10,,198210
CH,1983.0,10,,198310
CH,1984.0,10,,198410
CH,1985.0,10,,198510
CH,1986.0,10,,198610
CH,1987.0,10,,198710
CH,1988.0,10,,198810
CH,1989.0,10,,198910
CH,1990.0,10,,199010
CH,1991.0,10,,199110
CH,1992.0,10,,199210
CH,1993.0,10,,199310
CH,1994.0,10,,199410
CH,1995.0,10,,199510
CH,1996.0,10,,199610
CH,1997.0,10,,199710
CH,1998.0,10,,199810
CH,1999.0,10,,199910
CH,2000.0,10,,200010
CH,2001.0,10,,200110
CH,2002.0,10,,200210
CH,2003.0,10,,200310
CH,2004.0,10,,200410
CH,2005.0,10,,200510
CH,2006.0,10,,200610
CH,2007.0,10,,200710
CH,2008.0,10,,200810
CH,2009.0,10,15399.999999999147,200910
CH,2010.0,10,2841.447368520214,201010
CH,2011.0,10,14762.5,201110
CH,2012.0,10,19440.0,201210
CH,2013.0,10,13000.0,201310
CH,2014.0,10,3103.9473684401055,201410
CH,2015.0,10,7020.833332001656,201510
CH,2016.0,10,9437.499999999147,201610
CH,2017.0,10,16487.500000002987,201710
CH,2018.0,10,5187.5,201810
CH,2019.0,10,4925.0,201910
CH,2020.0,10,7437.499997000944,202010
CH,2021.0,10,1897.368421120003,202110
CH,2022.0,10,110.52631584,202210
CH,2023.0,10,13050.0,202310
CH,2024.0,10,11525.0,202410
CH,2025.0,10,25556.07143199668,202510
CH,1968.0,11,,196811
CH,1969.0,11,21400.0,196911
CH,1970.0,11,53400.0,197011
CH,1971.0,11,6580.0,197111
CH,1972.0,11,,197211
CH,1973.0,11,,197311
CH,1974.0,11,,197411
CH,1975.0,11,,197511
CH,1976.0,11,,197611
CH,1977.0,11,,197711
CH,1978.0,11,,197811
CH,1979.0,11,,197911
CH,1980.0,11,,198011
CH,1981.0,11,,198111
CH,1982.0,11,,198211
CH,1983.0,11,,198311
CH,1984.0,11,,198411
CH,1985.0,11,,198511
CH,1986.0,11,,198611
CH,1987.0,11,,198711
CH,1988.0,11,,198811
CH,1989.0,11,,198911
CH,1990.0,11,,199011
CH,1991.0,11,,199111
CH,1992.0,11,,199211
CH,1993.0,11,,199311
CH,1994.0,11,,199411
CH,1995.0,11,,199511
CH,1996.0,11,,199611
CH,1997.0,11,,199711
CH,1998.0,11,,199811
CH,1999.0,11,,199911
CH,2000.0,11,,200011
CH,2001.0,11,,200111
CH,2002.0,11,,200211
CH,2003.0,11,,200311
CH,2004.0,11,,200411
CH,2005.0,11,,200511
CH,2006.0,11,,200611
CH,2007.0,11,,200711
CH,2008.0,11,,200811
CH,2009.0,11,15212.499999997868,200911
CH,2010.0,11,2979.6052633202166,201011
CH,2011.0,11,5212.5,201111
CH,2012.0,11,12550.0,201211
CH,2013.0,11,13175.0,201311
CH,2014.0,11,3325.0000001201097,201411
CH,2015.0,11,7208.333329001653,201511
CH,2016.0,11,4050.0,201611
CH,2017.0,11,3562.5,201711
CH,2018.0,11,101.31578952000004,201811
CH,2019.0,11,5162.5,201911
CH,2020.0,11,7250.000000000947,202011
CH,2021.0,11,3108.5526316001055,202111
CH,2022.0,11,110.52631584,202211
CH,2023.0,11,13075.0,202311
CH,2024.0,11,4937.5,202411
CH,2025.0,11,18000.0,202511
CH,1968.0,12,,196812
CH,1969.0,12,9540.0,196912
CH,1970.0,12,36600.0,197012
CH,1971.0,12,0.0,197112
CH,1972.0,12,,197212
CH,1973.0,12,,197312
CH,1974.0,12,,197412
CH,1975.0,12,,197512
CH,1976.0,12,,197612
CH,1977.0,12,,197712
CH,1978.0,12,,197812
CH,1979.0,12,,197912
CH,1980.0,12,,198012
CH,1981.0,12,,198112
CH,1982.0,12,,198212
CH,1983.0,12,,198312
CH,1984.0,12,,198412
CH,1985.0,12,,198512
CH,1986.0,12,,198612
CH,1987.0,12,,198712
CH,1988.0,12,,198812
CH,1989.0,12,,198912
CH,1990.0,12,,199012
CH,1991.0,12,,199112
CH,1992.0,12,,199212
CH,1993.0,12,,199312
CH,1994.0,12,,199412
CH,1995.0,12,,199512
CH,1996.0,12,,199612
CH,1997.0,12,,199712
CH,1998.0,12,,199812
CH,1999.0,12,,199912
CH,2000.0,12,,200012
CH,2001.0,12,,200112
CH,2002.0,12,,200212
CH,2003.0,12,,200312
CH,2004.0,12,,200412
CH,2005.0,12,,200512
CH,2006.0,12,,200612
CH,2007.0,12,,200712
CH,2008.0,12,,200812
CH,2009.0,12,15212.499999997868,200912
CH,2010.0,12,3550.0,201012
CH,2011.0,12,8800.0,201112
CH,2012.0,12,9024.999999997868,201212
CH,2013.0,12,8104.166662999522,201312
CH,2014.0,12,133.55263164000004,201412
CH,2015.0,12,4525.0,201512
CH,2016.0,12,2947.368421200216,201612
CH,2017.0,12,4825.0,201712
CH,2018.0,12,105.92105268000003,201812
CH,2019.0,12,5137.5,201912
CH,2020.0,12,11500.0,202012
CH,2021.0,12,4875.0,202112
CH,2022.0,12,2703.28947372021,202212
CH,2023.0,12,13625.0,202312
CH,2024.0,12,5312.5,202412
CH,2025.0,12,,202512
BA,1968.0,01,,196801
BA,1969.0,01,33600.0,196901
BA,1970.0,01,37000.0,197001
BA,1971.0,01,38760.0,197101
BA,1972.0,01,,197201
BA,1973.0,01,,197301
BA,1974.0,01,,197401
BA,1975.0,01,,197501
BA,1976.0,01,,197601
BA,1977.0,01,,197701
BA,1978.0,01,,197801
BA,1979.0,01,,197901
BA,1980.0,01,,198001
BA,1981.0,01,,198101
BA,1982.0,01,,198201
BA,1983.0,01,,198301
BA,1984.0,01,,198401
BA,1985.0,01,,198501
BA,1986.0,01,,198601
BA,1987.0,01,,198701
BA,1988.0,01,,198801
BA,1989.0,01,,198901
BA,1990.0,01,,199001
BA,1991.0,01,,199101
BA,1992.0,01,,199201
BA,1993.0,01,,199301
BA,1994.0,01,,199401
BA,1995.0,01,,199501
BA,1996.0,01,,199601
BA,1997.0,01,,199701
BA,1998.0,01,,199801
